url,type
http://www.vfleberstadt.de/index.php?option=com_content&view=article&id=51&Itemid=55,defacement
bottomlinecom.com/kcnews/alexroleatkshbchanges.html,benign
http://www.evasteinberger.at/de/component/mailto/index.html?tmpl=component&link=aHR0cDovL3d3dy5ldmFzdGVpbmJlcmdlci5hdC9kZS90dXJuaWVyZS0yMDEyLmh0bWw=,defacement
amazon.com/David-Bowie-Reality-Tour/dp/B00064AEOC,benign
http://www.ant-u.com/index.php?option=com_content&view=article&id=58:l--r&catid=25,defacement
allposters.co.uk/-st/Helene-Leveillee-Posters_c117522_.htm,benign
bizjournals.com/kansascity/news/2010/12/08/bannister-mall-sites-latest-plan.html,benign
myhugeclit.com/female/female-bodybuilders/,benign
ckuik.com/Kabhi_Alvida_Na_Kehna,benign
en.wikipedia.org/wiki/Joan_I_of_Navarre,benign
http://nypost.com/2014/06/16/bridge-failures-snarled-metro-north-service-175-times-in-ct-last-year/,benign
http://engine32truck16.com/truck-16.html,defacement
http://9779.info/%E5%B0%91%E5%84%BF%E7%A7%8D%E5%AD%90%E7%B2%98%E8%B4%B4%E7%94%BB/,malware
scarlettjohansson.org/movies/themanwhowasntthere.htm,benign
crossdresserclub.com/home/printthread.php?t=2851&page=3&pp=40,benign
http://apoiojur.com.br/index.html,defacement
myspace.com/imusicidemontrealcho,benign
http://www.honarcinema.com/index.php?view=article&catid=1:latest-news&id=4366:2012-07-17-13-44-04&format=pdf&option=com_content&Itemid=1,defacement
broadwayworld.com/gallery.cfm?letter=a,benign
http://www.zibae.ir/index.php?option=com_mailto&tmpl=component&link=aHR0cDovL3d3dy56aWJhZS5pci9pbmRleC5waHA%2Fb3B0aW9uPWNvbV9jb250ZW50JnZpZXc9YXJ0aWNsZSZpZD02NTM6MTM5MS0xMS0wOC0wOC00OC0yNyZjYXRpZD0xMjoxMzg5LTA5LTI5LTA3LTQzLTMw,defacement
engineering.com/Library/tabid/78/Default.aspx,benign
drscore.com/Georgia/Cardiology/search/William-Weintraub_10791399.html,benign
dvbs.eu.org/perrault/,benign
http://www.lynnemarkham.com/sejeal.jpg,defacement
http://www.eendrachthummelo.nl/index.php?option=com_contact&view=contact&id=6:karin-heijting&catid=12:contacts&Itemid=55,defacement
sunlifebuilding-phil.com/,benign
italy-weather-and-maps.com/,benign
digital-copyright.ca/node/5337,benign
518fever.com/,benign
vaughnclark.com/,benign
manta.com/ic/mt6v6sz/ca/universite-du-quebec-a-montreal,benign
http://www.collectif-potager-wimmenau.fr/index.html?page_id=36&replytocom=21,defacement
http://serverfault.com/questions/674326/remote-location-management-copy-and-install-large-software-updates-to-50-lan,benign
missouridairygoats.com/,benign
http://img010.hc360.cn/g1/M01/41/73/wKhQMVHabJKEHondAAAAAFmPcEE181.jpg,malware
en.wikipedia.org/wiki/2000_Oakland_Athletics_season,benign
vitals.com/doctors/Dr_Vanoy_Smith.html,benign
owha.on.ca/news_release_helmet_recall_08.asp,benign
robinhoodfilms.com/thecasinojob.htm,benign
smithgroup.com/?id=415,benign
http://9779.info/%E8%9D%8C%E8%9A%AA%E6%89%BE%E5%A6%88%E5%A6%88%E5%89%AA%E8%B4%B4%E7%94%BB/,malware
hockeyfights.com/players/16890,benign
http://boltamproperties.co.za/index.php?option=com_sobi2&sobi2Task=sobi2Details&catid=4&sobi2Id=84&Itemid=58,defacement
findpeoplesearchonline.com/rhodeIslandpeoplesearch-RI/findpeoplerhodeIsland.html,benign
facebook.com/john.m.whitcomb,benign
http://www.pi4wag.nl/index.html,defacement
http://www.newstudy.net/community/Web_nMngr.aspx?acaidx=0&board_idx=360&pn=1&sflag=1&mflag=NOT&where=&keyword=,malware
http://dyetr.com/index.php?option=com_content&view=article&id=65&Itemid=56,defacement
http://www.e-komotini.gr/index.php?option=com_mtree&task=rss&type=listnew&cat_id=0,defacement
discountcheapaccessories.com/rubies-costume-co/best-buy-rubies-costume-co-womens-secret-wishes-tarzan-hunter-jane-costume.html,benign
cartoonhalloffame.org/2005/12/iwerks-ub.html,benign
ohwy.com/mo/m/mocity.htm,benign
aveleyman.com/ActorCredit.aspx?ActorID=3389,benign
fraser.stlouisfed.org/publications/holc/,benign
u.tv/Sport,benign
http://www.ic-delta.ru/portfolio/item/8,defacement
audiorecordingschool.com/blog/category/game-audio/,benign
en.wikipedia.org/wiki/Bryan_Fogarty,benign
direct.imagedepositgateway.com/sendpoint/,benign
guardian.co.uk/football/2011/mar/27/international-friendly-brazil-scotland,benign
en.wikipedia.org/wiki/Edward_L._Beach,benign
linkedin.com/pub/dir/richard/geary,benign
familytreeassistant.com/surnames/Carpenter-family-tree.html,benign
http://rt.com/in-vision/nepal-earthquake-aftermath-ruins/nepal-besi-earthquake-dhading/,benign
http://www.ibericoscalama.es/index.php?option=com_mailto&tmpl=component&link=55059afb44966eaabd75597a284a0e2a573f91fc,defacement
http://www.vco.org.au/professional-development.1,defacement
investing.businessweek.com/research/stocks/private/snapshot.asp?privcapId=857569,benign
http://mahshov.com/index.php?option=com_content&view=article&id=21&Itemid=19,defacement
local.yahoo.com/info-14553240-ymca-fort-myers,benign
http://web.de/magazine/unterhaltung/adel/royal-baby-2/daily-kate-augen-royalen-baby-bauch-30205922,benign
isthisyour.name/directory/fullnames/ma~batten.htm,benign
youtube.com/watch?v=mODdgpExRig,benign
http://www.musimagen.com/index.php?option=com_content&view=category&layout=blog&id=1&Itemid=30&limitstart=20,defacement
dirtyhippiesoaps.com/?p=ingredientkey.html,benign
pul.se/Web-Rumblings-Buffalo-Bills-Links-12-29-Aaron-Carter-6ZW6eaHH8EZS,benign
russmeyer.com/,benign
hockeydb.com/ihdb/stats/pdisplay.php?pid=115417,benign
bleacherreport.com/articles/895379-texas-football-5-things-we-learned-from-the-longhorns-loss-vs-oklahoma-state,benign
http://www.thetunes.nl/tour/details/5-koninginnedag-2010,defacement
usidentify.com/l/ehle,benign
bellingram.co.uk/properties/sale?area=Argyll+%26+Bute,benign
chacha.com/question/how-tall-is-john-mayberry-jr,benign
classmates.com/directory/college/Le%20Moyne%20College?org=17044951,benign
poptower.com/chelsea-peretti-picture-35640.htm,benign
cduniverse.com/productinfo.asp?pid=7707999,benign
vancouveradvertising.blogspot.com/,benign
http://anvari.co/index.php?option=com_morfeoshow&task=view&gallery=3&Itemid=683,defacement
en.wikipedia.org/wiki/Lise_St-Denis,benign
forums.corvetteforum.com/great-lakes/2935112-west-mich-covered-bridge-fallasburg-cruise-sat-oct-22-a.html,benign
en.wikipedia.org/wiki/List_of_H_postal_codes_of_Canada,benign
genforum.genealogy.com/wyatt/all.html,benign
flyfreedomaircharter.com/,benign
flickr.com/photos/caseymckinnon/3121023513/,benign
pipl.com/directory/people/Beryl/Anthony,benign
imdb.com/title/tt0409847/,benign
stubhub.com/gilles-villeneuve-circuit-event-tickets/details/?venue_config_ID=7454,benign
fightingsioux.com/,benign
thesubversivesounds.blogspot.com/2007/02/buggs-beetle-beat.html,benign
gamestats.com/objects/055/055042/,benign
http://www.711100.com/app/member/SportOption.php?uid=guest&langx=gb,malware
facebook.com/maryseouellet.83,benign
videosurf.com/calcutta-india-242151,benign
nikon.bungie.org/,benign
http://www.mariettachurchofgod.com/get-connected/missionsmarietta.html,defacement
facebook.com/KCURKansasCity,benign
gojukarate.biz,phishing
faqs.org/patents/app/20110047854,benign
knac.com/article.asp?ArticleID=4653,benign
http://schertzauto.com/wp-content/plugins/gravityforms/css/formsmain.min.css?ver=1.9.11,malware
lifeskate.com/skate/2010/09/nbc-sports-announces-2010-grand-prix-of-figure-skating-schedule.html,benign
http://www.bissfest-marburg.de/component/mailto/index.html?tmpl=component&link=aHR0cDovL3d3dy5iaXNzZmVzdC1tYXJidXJnLmRlL3Rlcm1pbmUuaHRtbA==,defacement
en-gb.facebook.com/matthew.mulligan,benign
huskers.com/ViewArticle.dbml?DB_OEM_ID=100&ATCLID=68185,benign
http://nguyentandung.org/vu-viec-tranh-go-sua-o-ha-noi-xu-ly-cham-do-doi-interpol-tra-loi.html,benign
http://zeitfeist.de/youtube/91-hip-hop/631-kool-savas-der-beste-tag-meines-lebens.html,defacement
high-schools.com/schools/100696/notre-dame-de-sion.html,benign
prosdyuqnsdwxm.intend-incredible.ru,phishing
accesshollywood.com/denis-ohare,benign
a2zyp.com/Government+Offices-County/NJ.php,benign
http://gawker.com/report-north-korean-defense-minister-executed-for-slee-1704127405/module/,benign
http://www.tpsofficefurniture.co.uk/reception-waiting-room.1,defacement
http://udn.com/news/story/7321/900837-%E9%AB%98%E9%9B%842%E8%AD%B0%E5%93%A1%E7%95%B6%E9%81%B8%E7%84%A1%E6%95%88%E4%B9%8B%E8%A8%B4-1%E5%AF%A9%E9%A7%81%E5%9B%9E,benign
amazon.com/Asian-American-Actors-Histories-Television/dp/0786407301,benign
en.wikipedia.org/wiki/Notre-Dame-de-Gr%C3%A2ce%E2%80%94Lachine,benign
rentalboatcharters.com/264,benign
wn.com/2011_IFAF_World_Cup,benign
myspace.com/cinemalamour,benign
rollingstone.com/rockdaily/index.php/2009/04/13/pearl-jam-beastie-boys-dave-matthews-band-headlining-san-franciscos-outside-lands-festival,benign
2.statcan.ca/census-recensement/2006/dp-pd/prof/92-595/p2c.cfm?TPL=INDX&LANG=E,benign
blackle.com/,benign
https://twitter.com/share?text=%D0%A4%D0%BE%D1%82%D0%BE%D0%BF%D0%BE%D0%B4%D0%B1%D0%BE%D1%80%D0%BA%D0%B0+%D0%B7%D0%B0+29.04.2015&url=http%3A%2F%2Ffishki.net%2Fphoto%2F1517170-fotopodborka-za-29042015.html%2Fgallery-1952358%2F,benign
hobartcorp.com/Contact-Us/,benign
ipesbd.com/,benign
oregoncraftsmanllc.com,phishing
http://skat-vviztmhc.pepespizza.com/skat.dk/personlige-oplysninger.html,phishing
madhatters.me.uk/2010/03/07/sarah-phillips-autumn/,benign
http://www.tirs-online.de/aktionen/demos-a-kundgebungen/312-aktionstage-gegen-den-versuchstierhandel-durch-klm-air-france,defacement
videosurf.com/wallace-beery-212797,benign
http://creditmaster.eu/7416077659/241250503/,phishing
cfreference.net/,benign
linkedin.com/pub/janelle-rudie/a/330/a13,benign
borealpress.com/,benign
en.wikipedia.org/wiki/Ryan_(film),benign
http://kotaku.com/the-classic-pc-games-you-must-play-1246823468/1440923931/@kirkhamilton,benign
usageorge.com/Wallpapers/Commercial/CHOM.html,benign
http://www.mgth.fi/etusivu-ryhmaen-artikkelit/36-uutiset-ajankohtaista/81-verkkokauppa-avattu,defacement
http://atwiki.jp/wiki/%E3%83%89%E3%83%A9%E3%82%B4%E3%83%B3%E3%82%BA%E3%83%89%E3%82%B0%E3%83%9E%20%E3%81%8F%E3%81%88%E3%81%99%E3%81%A8,benign
http://www.egejewelry.com/index.php?option=com_rsgallery2&page=inline&gid=1&limit=1&limitstart=12,defacement
mpma28.com/page/page/2271350.htm,benign
http://www.cuxhaven.cc/index.php?option=com_flippingbook&view=book&id=6&page=12&Itemid=67,defacement
http://yyydy.com/a/bjl/index.html,defacement
canadagazette.gc.ca/archives/p1/2002/2002-01-19/html/parliament-parlement-eng.html,benign
en.wikipedia.org/wiki/KREV,benign
http://distrimarsanitarios.soydg.com/wp-content/themes/jay/178bccdcc72168f6eaeec8c4b3b336fe/,phishing
http://www.shaborooz.ir/index.php?option=com_contact&view=contact&id=1&Itemid=3,defacement
answers.com/topic/joseph-o-neill,benign
readerfeedback.labs.wikimedia.org/wiki/California_State_Route_78,benign
yatedo.com/s/Linda+Lee,benign
http://www.qmcweb.com.br/index.php?option=com_jevents&task=day.listevents&year=2013&month=01&day=10&catids=38|34&Itemid=1&lang=pt,defacement
http://otomoto.pl/oferta/honda-jazz-jazz-1-2-klima-i-rej-05-2014-km-10-000-ID4pa1I9.html,benign
http://www.kristall-zell.at/index.php/nl/preise/winter.html,defacement
motherboard.ie/,benign
servericer.wellsfarg0t.com.aquisites.net,phishing
http://www.romanovski.se/art/performances/3-performances/25-tomato-peel-with-hiroko-tsuchimoto-2011-pori,defacement
http://www.gottadanceonline.com/index.php/login?task=lostPassword,defacement
timesofindia.indiatimes.com/topic/Colin-Ferguson-(actor),benign
montreal.about.com/od/sportsrecreation/ss/olympic_divers_8.htm,benign
edperformance.com/,benign
port-montreal.com/,benign
youtube.com/watch?v=d8IlHHK7oZ8,benign
4shared.com/audio/vhD02W-g/01_Hatenai_Sora.html,benign
en.wikipedia.org/wiki/Category:Silent_films,benign
http://www.jnpiraq.net/index.php?option=com_content&view=article&id=507:2010-02-08-08-46-15&catid=7:2009-02-14-18-17-11&Itemid=12,defacement
morgancole.com/,benign
http://portal.dddgaming.com/docs/rules/15022/cn/game_cn.html?amluMjAxNQ%3D%3D,malware
rootsweb.ancestry.com/~inallcem/jefferson/emmanuel/name-a.html,benign
amazon.com/Systematic-Chaos-W-Dvd-Spec/dp/B000PTYP5C,benign
http://tuvanbatdongsan.vn/Tu-van-phong-thuy/index.html,defacement
http://www.mueblesjoval.cl/index.php?option=com_morfeoshow&task=view&gallery=77&Itemid=62,defacement
nationalcatholicreporter.org/word/word103103.htm,benign
amazon.com/Beauties-Mary-Troy/dp/188615774X,benign
trivago.com/carcassonne-36191/amusement-park/complexe-de-loisirs-raymond-chesa-185771,benign
perfectpeople.net/celebrity-star/306/mira-sorvino.htm,benign
facebook.com/pages/Billie-Joe-Armstrong/21810736024,benign
youtube.com/watch?v=8nJCN3dUtO8,benign
sitedefesta.com,phishing
gettyimages.com/detail/news-photo/bob-steele-the-cowboy-star-and-american-character-actor-who-news-photo/3265035,benign
names.whitepages.com/massachusetts/danielle/fournier,benign
acadian-home.org/france-lesturgeon.html,benign
http://www.sertex.com.br/index.html?page_id=7,defacement
mankato.craigslist.org/fuo/2682320424.html,benign
lib.berkeley.edu/MRC/imagesafam.html,benign
johnbolenracing.com/,benign
linkedin.com/pub/eric-kubic/25/b5a/12b,benign
http://www.coopsalsipuedes.com.ar/index.php?view=article&catid=43:cultura&id=23:complejo-cultural-ancon&tmpl=component&print=1&layout=default&page=&option=com_content&Itemid=53,defacement
ecoliteracy.org/essays/greening-k-12-curriculum,benign
maxalbums.com/index.php?artist=Henry+Rollins&album=Everything,benign
http://bjdfbh.com/Item/Show.asp?m=1&d=1048,defacement
manta.com/c/mm73jsg/don-ferguson,benign
youtube.com/watch?v=EiSK-hrFZiE,benign
imdb.com/title/tt1846155/,benign
lillies-flowers.blogspot.com/,benign
http://www.khack.be/index.php?option=com_content&view=article&id=12&Itemid=9,defacement
http://www.ekino-neureut.de/index.php?option=com_phocagallery&view=detail&catid=32:kindergottesdienst-engel-2&id=1919:1001765&tmpl=component&Itemid=49,defacement
tributes.com/show/John-Cossette-91317090,benign
verdunrestaurants.info/?abrowse=X,benign
gohorsebetting.com/Monmouth+Park,benign
thelostpenguin.wordpress.com/short-films/,benign
192.com/atoz/people/watkins/daniel/,benign
answers.yahoo.com/question/index?qid=20090527180401AA9KLjC,benign
rockerparis.blogspot.com/,benign
amazon.com/Senior-Trip-Jason-Alexander/dp/B000PKG8XI,benign
fbitn.com/meigs-county/decatur/derek-starnes,benign
http://www.lgk-luzern.ch/index.php?option=com_content&view=article&id=14&Itemid=57,defacement
http://bathurstbaptist.org.au/home/contact-us/8/14-young-adults-enquiries.html,defacement
http://schertzauto.com/wp-content/themes/NAPA%20AC%202014%20S/genericons/genericons.css?ver=3.0.2,malware
letrs.indiana.edu/cgi/t/text/text-idx?c=wright2;cc=wright2;view=text;rgn=main;idno=wright2-1791,benign
http://www.verall.com.pl/sieci-radiowe-wlan.html,defacement
williamsmorrisonlight.net/Bio/JohnLight.asp,benign
theracinginquirer.blogspot.com/2011/09/freshman-pacers-featured-at-freehold.html,benign
northcarolinashandyman.com/,benign
yikesprospho.com.gridhosted.co.uk,phishing
people.famouswhy.com/david_st__pierre/,benign
fargonorth91.com/,benign
techlearning.com/article/38974,benign
10starmovies.com/Watch-Movies-Online/Jackie_Bouvier_Kennedy_Onassis_2000/,benign
http://kreuzleger.net/de.html?el_mcal_month=1&el_mcal_year=2013,defacement
allbrackets.com/,benign
zeitgeist-photo.com/galleries/2008_colors_of_the_world_collection/,benign
southcarolina.hometownlocator.com/,benign
http://www.gruendungsberater-steuerberater.de/index.php?option=com_content&view=article&id=7&Itemid=7,defacement
http://opttoys24.ru/index.php?option=com_user&view=register,defacement
tamilnewsnetwork.com/2010/10/18/birth-centenary-of-v-navaratnam-pioneer-of-tamil-eelam-polity/,benign
dvdtalk.com/reviews/45691/legend-of-bruce-lee-the/,benign
the-sugarandspice-in-you.blogspot.com/,benign
realtor.com/property-search/Bartlett_TN/Carrie-Brook-Cv,benign
m.yahoo.com/w/sports/home/experts/article?offset=0&urn=urn%3Anewsml%3Asports.yahoo%2Cyhoo%3A20050301%3Apga%2Carticle%2Cbr-lateralhazard-murphy_cantley_is_future_star_082911%3A1&.ts=1314643797&.ysid=F8v9AuxNE6gvs9Vud6Bhyo3s&.intl=US&.lang=en,benign
cheapstheycome.wordpress.com/2011/11/30/vampiros-los-muertos-2002/,benign
cesarica.net/portal/urawa-red-diamonds-kashima-antlers-live-stream/football-en/9650/,benign
arkhilario.com/2011/02/12/wwe-elimination-chamber-2011-live-stream-free/,benign
http://torcache.net/torrent/955C5FDBC91A9D4D79F8AB301F49B205BEBC4865.torrent?title=[kickass.to]the.originals.s02e18.hdtv.x264.lol.ettv,benign
harvestbiblechapel.org/content.aspx?site_id=10424&content_id=162811,benign
myonlinetutor.bell.ca/,benign
data.vanderbilt.edu/rapache/bbplot/BOS-1915.html,benign
http://pastehtml.com/view/bfza8l1z0.html,phishing
http://wijzijnnietgevaarlijk.nl/baasjes/85-linda/profile.html,defacement
en.wikipedia.org/wiki/Commerce_Bancshares,benign
dfdrussell.org/,benign
barnesandnoble.com/w/pediatric-clinical-skills-richard-b-goldbloom/1100213036,benign
nytimes.com/1991/10/24/arts/review-dance-ted-shawn-s-legacy-men-tough-and-tender.html,benign
bizzyballoons.f2s.com/,benign
http://www.fulig.com.br/index.php?option=com_content&view=article&id=6&Itemid=6&lang=en,defacement
http://rus-master.com/\321%80ะตะผะพะฝ\321%82ะฝ\321%8Bะต-\321%80ะฐะฑะพ\321%82\321%8B/52-ะดะธะทะฐะนะฝ-ะบ\321%83\321%85ะฝะธ-ะฒะฐะฝะฝะพะน-ะบะพะผะฝะฐ\321%82\321%8B.html,defacement
http://www.ambiani.nl/diensten/vergaderruimte-brabant/70-huwelijksfeest-brabant.html,defacement
findstructuredsettlements.blogspot.com/,benign
slu.edu/colleges/AS/ENG/ong/,benign
http://www.kenltd.com/index.php?option=com_content&view=article&id=54&Itemid=69&lang=en,defacement
insiderpages.com/doctors/Michael-J-Meighen-MD-Concord,benign
localhikes.com/Hikes/DnRCanal-BullsIsland_5602.asp,benign
mediafire.com/?z2hjmmnnzm2,benign
http://mlcdigital.com/index.php?view=article&id=44:welcome-to-mlc-digital&tmpl=component&print=1&page=,defacement
partypop.com/d/Party/Temples-Synagogues/Kansas-City,benign
bbb.org/central-northern-western-arizona/business-reviews/air-conditioning-contractors-and-systems/al-riley-s-air-conditioning-and-sheet-metal-in-casa-grande-az-7002698/,benign
audible.com/pd?asin=B0042ZKVFI,benign
wordcustard.hubpages.com/,benign
onesongneedlearts.com/,benign
http://www.bhxx.net/xxgl/UploadFiles_7485/201304/2013042315380148.jpg,malware
linkedin.com/in/jameswestcott,benign
videosurf.com/videos/los+angeles+galaxy+0+vs+0+kansas+city+wizards+game+highlights+04+24+10+week+5+2010+season?vnf=1,benign
jmdphysiotronic.in,phishing
http://www.umeataxi.se/index.php?option=com_mailto&tmpl=component&link=aHR0cDovL3d3dy51bWVhdGF4aS5zZS9pbmRleC5waHA%2Fb3B0aW9uPWNvbV9jb250ZW50JnZpZXc9YXJ0aWNsZSZpZD00NDpoeWJyaWRiaWxhcg==,defacement
goldstar.com/venues/washington-dc/sidney-harman-hall,benign
im.indli.com/search/Singer%20Sunitha%20Sarathy%20Celebrity%20Photos%20Hot%20Pictures%20Stills%20Singer%20Sunitha%20Sarathy%20Celebrity%20Photos%20Images%20Gallery%20Singer%20Sunitha%20Sarathy%20Celebrity%20PhotosMovie%20Gallery%20Latest%20Tamil%20Movie%20Images%20Pictures%20Stills%20Actress%20Hot%20Gallery,benign
